#Distances    VirialMass
51.6828158329  314302000.0
57.291727664  314302000.0
52.852824519  314302000.0
47.2889678299  314302000.0
46.5773388273  314302000.0
49.0030707139  314302000.0
54.5098995336  314302000.0
52.3684083852  314302000.0
53.9648589903  314302000.0
56.0055663029  645146000.0
47.403866811  314302000.0
53.7735754234  314302000.0
44.3264590909  711315000.0
52.9569606156  314302000.0
51.9126363859  314302000.0
54.2582657275  314302000.0
49.4461439047  314302000.0
73.8709682843  160923000000.0
52.0230608466  479724000.0
47.9981932979  314302000.0
44.7845689608  314302000.0
53.0079474328  314302000.0
45.9141906763  363929000.0
46.6440190677  314302000.0
46.0314367629  314302000.0
54.5203135985  314302000.0
57.2849921025  314302000.0
50.4046685233  314302000.0
49.8097401186  314302000.0
48.4485671926  314302000.0
45.1113842454  314302000.0
54.6203335036  160923000000.0
48.0308416614  314302000.0
52.4621236915  314302000.0
45.7704009039  314302000.0
53.2346274386  314302000.0
48.4073909618  314302000.0
35.9376678595  160923000000.0
45.9376386365  314302000.0
60.315421704  160923000000.0
47.8761694218  314302000.0
76.4706003555  160923000000.0
37.7583837314  160923000000.0
52.4625558819  314302000.0
45.4643883708  314302000.0
45.1344469861  314302000.0
52.0113326127  314302000.0
55.982207908  314302000.0
56.2896395952  314302000.0
51.3505271857  314302000.0
45.4549701215  314302000.0
37.1193131375  160923000000.0
48.0038354416  744399000.0
49.0553896033  314302000.0
51.3124587704  314302000.0
51.3918750851  314302000.0
55.4431623675  314302000.0
51.3662633849  314302000.0
68.1506868882  160923000000.0
52.669672948  314302000.0
48.6959187063  314302000.0
52.8562677945  314302000.0
45.2957711498  314302000.0
49.4187620298  314302000.0
56.9428020797  2646750000.0
49.2057987314  314302000.0
54.193206608  314302000.0
53.0674915319  314302000.0
47.8411532772  347386000.0
40.8232033901  160923000000.0
48.8991120192  314302000.0
49.9481572368  314302000.0
50.9587073014  363929000.0
38.1127289917  160923000000.0
46.9618822953  314302000.0
44.7049598019  314302000.0
55.3584568039  314302000.0
45.4431248587  17452000000.0
78.0778505717  160923000000.0
50.4872733077  314302000.0
53.1100551937  314302000.0
58.1349331824  463182000.0
58.2802307295  314302000.0
48.37861679  314302000.0
46.4915992528  314302000.0
51.3619942246  314302000.0
45.1082826381  314302000.0
53.3038757325  314302000.0
51.5839955524  314302000.0
54.6029550704  311939000.0
51.55772703  311939000.0
52.549021553  311939000.0
50.3102546467  311939000.0
58.4379277669  159713000000.0
49.2139265023  311939000.0
46.4690995942  311939000.0
30.2072390936  159713000000.0
50.9828006951  311939000.0
54.625626804  159713000000.0
53.3666863229  311939000.0
49.0494208536  311939000.0
46.7390049812  311939000.0
57.0690549346  311939000.0
54.2273530116  4348240000.0
46.622124057  311939000.0
48.8564179691  311939000.0
51.0845452938  328481000.0
51.1683645468  311939000.0
53.5972032493  361565000.0
52.0552274416  311939000.0
43.7029746424  159713000000.0
51.0484888636  311939000.0
58.4959964708  7392000000.0
50.745755167  311939000.0
56.4674324422  3785800000.0
50.2547776011  311939000.0
55.225263515  311939000.0
45.1512166021  311939000.0
57.6723104711  159713000000.0
58.825830169  345023000.0
46.9378103622  311939000.0
49.0971613239  311939000.0
48.8185723009  311939000.0
49.1590116175  311939000.0
46.5143458904  311939000.0
52.7281987517  940543000.0
59.0401692232  345023000.0
48.9831371225  311939000.0
44.5728365383  311939000.0
52.8667965074  311939000.0
49.75201881  311939000.0
49.0957450416  311939000.0
55.7732017168  311939000.0
45.3979656834  477361000.0
54.0137457434  311939000.0
56.096168432  311939000.0
45.5188505704  311939000.0
53.9423440619  427734000.0
49.5736668797  311939000.0
47.8109970452  311939000.0
55.211561527  311939000.0
47.6142687054  311939000.0
46.8081796747  311939000.0
48.6864170316  311939000.0
51.3723208807  311939000.0
51.9649598699  311939000.0
54.9659030842  311939000.0
50.1925594739  311939000.0
55.4058937608  311939000.0
52.1564519921  311939000.0
49.4325423901  311939000.0
45.8530083281  311939000.0
54.9048731525  311939000.0
52.1903447518  311939000.0
59.0143446837  345023000.0
54.2612316447  311939000.0
56.8919653106  159713000000.0
54.3100916635  311939000.0
45.2959166372  311939000.0
47.5159949998  311939000.0
53.2875444211  311939000.0
45.3026488533  311939000.0
53.0430356501  311939000.0
53.4233951674  311939000.0
45.2166173976  311939000.0
45.6654238026  1850360000.0
49.8138875289  311939000.0
64.4079286367  159713000000.0
49.9655475939  311939000.0
50.3687527762  311939000.0
54.683715739  311939000.0
51.2763648783  311939000.0
57.1109637407  311939000.0
46.2360503103  1684940000.0
46.7208204699  311939000.0
47.1023033165  311939000.0
46.9153687103  311939000.0
47.4159455883  311939000.0
46.498181786  309576000.0
56.9088050623  309576000.0
49.5738580335  309576000.0
54.8509590511  309576000.0
51.3048708211  309576000.0
49.5091415247  309576000.0
44.1980064296  3105210000.0
47.0265594422  309576000.0
44.6609723044  5123360000.0
47.0908912194  309576000.0
49.5207913553  309576000.0
47.9314843841  309576000.0
47.6913271389  309576000.0
46.1836635406  309576000.0
48.3028137849  309576000.0
46.697206487  425371000.0
45.4875105574  309576000.0
57.8062629348  474998000.0
54.0874098514  309576000.0
51.5871678466  309576000.0
49.5276963843  309576000.0
46.5815285465  309576000.0
50.9255963085  309576000.0
54.4983627455  309576000.0
45.0401870705  309576000.0
47.6776814704  309576000.0
54.1106867842  309576000.0
50.2928361405  2311180000.0
48.0382297632  309576000.0
44.5926815631  309576000.0
54.0603926574  309576000.0
50.5117485824  309576000.0
49.9986589538  309576000.0
53.4007000848  309576000.0
48.0186942284  309576000.0
46.4887073525  309576000.0
46.4792268011  309576000.0
45.0616555072  309576000.0
47.5232333675  309576000.0
47.2096162081  309576000.0
47.1036207461  309576000.0
55.4977801019  309576000.0
54.1266016115  309576000.0
48.9367590172  309576000.0
54.6433934078  574251000.0
46.2363338857  309576000.0
55.2201476369  309576000.0
57.7732436291  309576000.0
57.2844698539  2013420000.0
46.5591006492  309576000.0
50.92258264  309576000.0
50.1136291384  309576000.0
49.150077195  309576000.0
47.3365380044  309576000.0
45.6088551416  359202000.0
49.5107020815  309576000.0
48.463309664  309576000.0
46.3111355732  2956330000.0
49.7397884329  309576000.0
49.4543099447  309576000.0
50.7155718935  309576000.0
45.4888336722  309576000.0
53.1408813784  309576000.0
52.9828948165  309576000.0
45.236258408  309576000.0
53.7510437971  309576000.0
48.6697669107  309576000.0
55.8649190402  309576000.0
53.8960901042  309576000.0
53.5019473269  309576000.0
46.1606987144  309576000.0
50.7579285893  309576000.0
45.2315923916  1037430000.0
50.3814183662  309576000.0
88.9608578103  158503000000.0
52.1580130198  309576000.0
53.3915655902  309576000.0
45.057985068  309576000.0
49.0138219682  7108420000.0
55.6242663835  158503000000.0
67.9408670154  158503000000.0
59.2184658857  158503000000.0
48.5700244477  309576000.0
49.3705269557  309576000.0
61.5632524858  158503000000.0
27.8898353842  158503000000.0
51.9684306137  623878000.0
91.7104567132  158503000000.0
48.5763430942  158503000000.0
52.9834638473  158503000000.0
64.6656187437  158503000000.0
44.9038419135  309576000.0
45.7278764961  309576000.0
49.5559402632  309576000.0
43.9503522616  158503000000.0
57.673165937  309576000.0
50.1025384078  309576000.0
73.0210403791  158503000000.0
71.4767166259  158503000000.0
56.4643143976  309576000.0
50.7763590674  309576000.0
60.8482699225  158503000000.0
51.2427053992  309576000.0
51.0623126351  307212000.0
48.8402613739  307212000.0
51.6746939851  307212000.0
55.0538492668  307212000.0
49.8618030551  307212000.0
48.2087309094  307212000.0
50.2416992884  307212000.0
48.315405402  307212000.0
45.8131243339  307212000.0
49.4600436724  307212000.0
47.0417764257  307212000.0
55.9800975068  157293000000.0
51.0896455787  307212000.0
55.778535182  307212000.0
57.7041378475  307212000.0
67.3399427023  157293000000.0
46.2922765419  157293000000.0
54.1663622091  307212000.0
46.8998753245  307212000.0
49.5166868854  307212000.0
50.9053331747  307212000.0
54.2203487535  307212000.0
56.2226538526  307212000.0
45.8914730452  157293000000.0
51.7891064775  307212000.0
52.114006737  307212000.0
50.6163198177  307212000.0
55.1036589637  307212000.0
44.5674245  406466000.0
52.4846121355  307212000.0
50.0052180553  307212000.0
47.2729818614  307212000.0
45.0276906577  307212000.0
47.714147099  307212000.0
56.3570288603  307212000.0
53.0423450443  307212000.0
50.3252188005  307212000.0
52.1773664355  307212000.0
49.7703956434  307212000.0
52.5512772693  307212000.0
72.4567227338  157293000000.0
49.9792194016  307212000.0
55.8998425929  307212000.0
54.2541556164  307212000.0
46.6849915725  307212000.0
55.7074206745  356839000.0
47.2593785451  307212000.0
48.8438736854  307212000.0
58.7807455166  323755000.0
51.2671383805  307212000.0
44.1888454718  307212000.0
47.9940547374  307212000.0
46.2740391149  307212000.0
82.0549708023  157293000000.0
47.2780025788  1316290000.0
54.3334394106  307212000.0
50.3831452633  307212000.0
47.3035792315  307212000.0
49.984580385  307212000.0
51.6832332679  307212000.0
46.6628811273  307212000.0
48.1764242013  307212000.0
57.363921137  307212000.0
46.5672309682  307212000.0
50.2015235025  307212000.0
53.8468778103  307212000.0
51.6278846348  307212000.0
44.9206827406  307212000.0
51.7211775552  307212000.0
56.392484516  307212000.0
47.5536264117  307212000.0
47.05576485  307212000.0
48.8905502628  307212000.0
46.1809183896  307212000.0
45.4127895469  1448620000.0
57.8554352528  1117780000.0
54.7176236052  307212000.0
55.4011029135  307212000.0
46.9511267873  307212000.0
50.7661933036  571888000.0
50.6755118348  307212000.0
94.947118497  157293000000.0
46.5902271027  307212000.0
51.4462918174  307212000.0
49.0635427479  307212000.0
54.0165159441  704225000.0
51.6565210906  307212000.0
54.6424720991  307212000.0
48.6776193799  307212000.0
51.2683249405  307212000.0
47.239005821  307212000.0
53.5491621593  307212000.0
53.1394420672  307212000.0
46.1488658745  304849000.0
45.8244908654  156083000000.0
43.8107417231  321391000.0
44.7698645775  3232820000.0
45.0528680941  304849000.0
47.3436659337  304849000.0
48.131537635  304849000.0
64.0948302513  156083000000.0
47.8286326906  304849000.0
56.7804218132  304849000.0
53.3612804669  304849000.0
56.3889816585  304849000.0
46.5942773228  304849000.0
52.9990074391  304849000.0
49.3615047134  304849000.0
70.3493033163  156083000000.0
52.4536780445  304849000.0
47.9480253092  1049250000.0
50.3074195292  304849000.0
51.4999870559  304849000.0
47.3569608267  304849000.0
46.9766561506  304849000.0
46.9116975972  337934000.0
47.2906822925  304849000.0
53.2249756754  304849000.0
51.4370573584  304849000.0
51.6692957477  304849000.0
56.9597891768  337934000.0
46.4137887534  304849000.0
54.1083629692  304849000.0
45.2983693114  156083000000.0
55.4998297822  304849000.0
90.4335369568  156083000000.0
49.4259488284  304849000.0
45.6138456926  304849000.0
53.9067367931  569525000.0
49.991538109  304849000.0
49.9337897212  304849000.0
52.9846191244  156083000000.0
53.0248834948  304849000.0
54.5437280225  304849000.0
56.4990687064  304849000.0
52.7084467261  536440000.0
55.4431429769  304849000.0
52.8984707758  304849000.0
57.6606896152  156083000000.0
48.7756115555  304849000.0
42.3585813656  156083000000.0
45.5029999271  304849000.0
49.6426701094  304849000.0
52.5148058003  304849000.0
54.4066088519  304849000.0
53.2822867766  304849000.0
61.572481162  156083000000.0
63.0402301034  156083000000.0
54.4716643877  304849000.0
51.3870273752  304849000.0
54.1900412192  304849000.0
47.5655118936  304849000.0
53.205746761  156083000000.0
51.1398898259  304849000.0
50.2710178402  304849000.0
39.359268398  156083000000.0
53.93757295  156083000000.0
50.8069299365  304849000.0
53.9956980779  304849000.0
48.8236028164  304849000.0
51.8097154492  304849000.0
49.2218492129  304849000.0
47.4584773186  304849000.0
49.3625822493  304849000.0
53.2960540345  304849000.0
51.4508521298  304849000.0
48.0461253515  304849000.0
40.4220052548  156083000000.0
46.5371943877  304849000.0
51.2857242539  304849000.0
56.0672412518  156083000000.0
48.9195949726  304849000.0
54.9329892277  304849000.0
49.2388533594  304849000.0
52.9059722136  304849000.0
47.9671156195  304849000.0
45.4598540924  304849000.0
51.2815071296  304849000.0
49.6943353503  304849000.0
51.571690062  304849000.0
52.0157772661  304849000.0
57.7482862476  304849000.0
46.8664950725  304849000.0
50.5166016993  304849000.0
47.3740021346  304849000.0
47.0908904529  304849000.0
53.0681886457  156083000000.0
56.4725173579  304849000.0
54.6982912072  304849000.0
70.4138392546  156083000000.0
55.7623827443  304849000.0
47.814845231  304849000.0
67.0946817379  156083000000.0
58.8270125359  156083000000.0
55.5448277179  304849000.0
54.5135762579  304849000.0
47.0592421617  304849000.0
53.550663201  304849000.0
45.5970219179  304849000.0
44.9640772065  304849000.0
48.0896310937  387560000.0
52.8200263128  304849000.0
54.5724385932  304849000.0
52.2758673119  304849000.0
55.5950582373  156083000000.0
46.5668755361  304849000.0
49.2766129492  304849000.0
52.1671723757  304849000.0
89.059608618  156083000000.0
51.2281336714  304849000.0
35.0600447232  154873000000.0
47.4070614683  302486000.0
53.1118566116  302486000.0
54.2169134275  302486000.0
45.0813715526  302486000.0
49.2440510828  302486000.0
47.3714713504  302486000.0
56.4639345828  154873000000.0
47.1739681777  302486000.0
49.6149478856  302486000.0
51.7378742212  302486000.0
46.0364941333  302486000.0
63.2745497877  154873000000.0
46.8088578623  302486000.0
51.4174931113  302486000.0
52.9712486849  302486000.0
60.8227715862  154873000000.0
46.2425882253  302486000.0
65.8644243703  154873000000.0
54.0293862814  352113000.0
90.8657040999  154873000000.0
50.7072292927  302486000.0
56.4957451354  302486000.0
48.8886099132  302486000.0
53.306702388  302486000.0
51.2954838633  302486000.0
51.3991531074  302486000.0
54.6996087182  154873000000.0
49.4131429445  302486000.0
57.6398333508  401739000.0
66.7346672704  154873000000.0
52.4590967279  302486000.0
68.8563946286  154873000000.0
86.2382630324  154873000000.0
48.9319448054  302486000.0
45.0754034608  302486000.0
57.6229115701  600246000.0
57.2738044941  154873000000.0
54.7205284448  302486000.0
47.1364146441  302486000.0
56.6293482945  154873000000.0
46.7498379233  302486000.0
51.1796131222  302486000.0
49.988505094  302486000.0
45.4838083759  534077000.0
54.8496606441  302486000.0
50.1971319529  302486000.0
46.5863701564  302486000.0
55.0621640093  302486000.0
57.4091659699  302486000.0
50.0320985989  302486000.0
47.6925290374  302486000.0
50.1254735854  302486000.0
44.7875580552  302486000.0
47.9264098759  302486000.0
71.3640332802  154873000000.0
47.4962940687  302486000.0
56.2109673119  154873000000.0
48.3404208008  302486000.0
49.7853822855  302486000.0
47.1068134571  302486000.0
52.0417158492  335571000.0
47.8130036626  2204840000.0
49.0612162341  302486000.0
47.2937544207  302486000.0
57.9936689655  798752000.0
49.2006354225  302486000.0
45.0358747092  302486000.0
46.6384406348  302486000.0
49.8339313666  302486000.0
52.2254273875  302486000.0
52.0281178895  302486000.0
51.327494938  302486000.0
49.6027894685  302486000.0
45.4760473722  302486000.0
47.2651871098  302486000.0
50.5060045358  302486000.0
51.3018811306  302486000.0
55.471865026  302486000.0
56.3661742079  154873000000.0
51.6381520302  302486000.0
49.0638706988  302486000.0
53.9615310871  302486000.0
47.2520520258  302486000.0
45.7780007773  302486000.0
45.7147895633  302486000.0
52.0363377982  302486000.0
